TIMESTAMPms	M10RAWIMUxacc	M10RAWIMUxmag	M10RAWIMUyacc	M10RAWIMUymag	M10RAWIMUzacc	M10RAWIMUzmag
479500	-128	33	-384	-530	-3840	281
479600	-128	37	-320	-533	-3776	277
479700	-128	36	-384	-534	-3840	277
479800	-128	34	-384	-520	-3776	283
479900	-128	36	-384	-530	-3776	278
480000	-64	36	-320	-533	-3840	278
480100	-128	35	-448	-527	-3776	277
480200	-128	35	-384	-526	-3840	277
480300	-128	33	-320	-523	-3776	277
480400	-128	35	-384	-526	-3840	271
480500	-128	35	-448	-525	-3776	279
480600	-128	36	-384	-528	-3776	275
480700	-128	36	-320	-528	-3840	278
480800	-128	41	-384	-522	-3840	246
480900	-128	37	-384	-527	-3840	277
481000	-64	36	-384	-526	-3776	271
481100	-128	34	-448	-526	-3776	277
481200	-128	33	-384	-528	-3840	277
481300	-64	36	-320	-530	-3840	279
481400	-128	28	-384	-529	-3776	279
481500	-128	35	-384	-525	-3840	280
481600	-128	27	-384	-525	-3776	278
