TIMESTAMPms	M202RAWIMUxacc	M202RAWIMUxmag	M202RAWIMUyacc	M202RAWIMUymag	M202RAWIMUzacc	M202RAWIMUzmag
198688	768	-183	384	101	4352	-932
198788	1344	-289	512	62	4160	-949
198888	2112	-370	640	45	3840	-954
198984	2816	-476	704	15	3264	-935
199088	3200	-514	768	2	2880	-922
199188	3456	-617	896	-20	2240	-878
199288	3840	-657	896	-26	1600	-854
199388	3968	-744	960	-52	1024	-762
199488	3968	-776	960	-58	-64	-719
199588	3968	-810	960	-64	-320	-655
199688	3776	-830	896	-74	-1024	-528
199788	3200	-824	832	-77	-1920	-470
199888	2688	-798	640	-64	-2624	-361
199984	2112	-783	512	-57	-2944	-330
200088	1664	-728	512	-47	-3328	-250
200188	1088	-695	448	-74	-3456	-242
200288	256	-641	192	-22	-3520	-173
200388	-64	-600	192	-9	-3520	-145
200488	-512	-527	64	-77	-3584	-162
200588	-1088	-489	0	12	-3456	-101
200688	-1600	-387	-64	42	-3200	-87
200788	-2240	-332	-192	59	-2944	-79
200888	-2880	-214	-256	90	-2368	-91
200984	-3328	-161	-384	95	-1920	-109
201088	-3648	-59	-448	126	-1280	-158
201188	-3968	25	-512	145	-640	-218
201288	-4032	60	-448	159	128	-263
201388	-4096	120	-512	172	832	-355
201488	-4032	140	-512	156	1472	-396
201588	-3648	156	-448	177	2432	-536
201688	-3264	146	-320	179	2944	-569
201788	-2880	136	-256	171	3328	-640
201888	-2432	114	-128	167	3776	-691
201984	-1728	36	-64	148	4096	-798
202088	-768	-12	64	145	4288	-840
202188	128	-116	192	108	4352	-908
202288	768	-222	320	79	4224	-939
202388	1536	-295	512	65	4160	-951
202488	2176	-417	640	25	3776	-950
202588	2880	-486	768	11	3200	-934
202688	3392	-603	960	-16	2432	-887
202788	3776	-643	896	-27	1856	-856
202888	3968	-707	960	-43	1344	-805
202984	4032	-754	896	-59	704	-739
203092	3904	-820	960	-71	-512	-620
203192	3648	-825	896	-72	-1088	-580
203292	3200	-818	832	-69	-2048	-434
203384	2432	-798	640	-69	-2752	-357
203488	1664	-744	512	-50	-3200	-269
203588	1024	-705	384	-41	-3456	-235
203688	-128	-600	64	-43	-3648	-148
203788	-512	-493	64	16	-3520	-99
203888	-1344	-427	0	35	-3328	-91
203984	-2048	-297	-192	29	-3072	-126
204088	-2752	-224	-256	83	-2496	-89
204188	-3328	-110	-384	115	-1792	-128
204288	-3776	-67	-448	127	-1152	-158
204388	-4032	33	-448	148	-512	-232
204488	-4096	74	-576	161	192	-274
204588	-4032	115	-512	172	896	-353
204688	-3968	134	-512	174	1536	-396
204788	-3776	154	-448	181	2176	-470
204888	-3520	154	-384	175	2496	-500
204984	-3328	145	-384	179	2880	-585
205088	-2816	127	-256	175	3392	-660
205188	-2368	118	-192	164	3712	-706
205288	-1984	80	-64	162	3904	-750
205388	-1536	57	0	150	4160	-778
205488	-1024	-14	128	134	4288	-846
205588	-256	-68	192	117	4352	-880
205688	384	-166	320	97	4416	-927
205788	1024	-205	448	84	4352	-943
205888	1600	-292	576	60	4096	-952
205984	2048	-331	640	51	3840	-951
206088	2368	-386	704	39	3648	-950
206188	2688	-425	704	29	3520	-952
206288	3200	-532	768	-6	2944	-919
206388	3520	-585	896	-17	2176	-894
206488	3776	-657	960	-30	1728	-859
206588	3968	-712	960	-45	1344	-805
206688	4032	-746	960	-56	768	-770
206788	3968	-795	960	-65	64	-683
206888	3904	-805	960	-71	-448	-661
206984	3776	-830	960	-75	-960	-579
207092	3392	-831	832	-76	-1728	-516
207184	3072	-819	832	-70	-2176	-427
207284	2624	-810	704	-70	-2560	-387
207384	2176	-778	640	-62	-2944	-313
207492	1536	-751	512	-55	-3200	-282
207584	1088	-693	448	-37	-3456	-212
207692	640	-610	512	-14	-3648	-150
207792	-256	-558	128	-2	-3584	-125
207892	-1024	-444	0	28	-3456	-88
207988	-1792	-383	-128	40	-3200	-81
208088	-2432	-241	-256	87	-2752	-88
208188	-3136	-182	-384	97	-2176	-109
208288	-3456	-98	-448	119	-1600	-134
208388	-3776	-68	-512	129	-1280	-150
208488	-4032	28	-512	112	-576	-244
208584	-4160	62	-576	163	64	-261
208684	-4096	105	-448	167	704	-334
208784	-4032	126	-512	178	1216	-368
208888	-3904	154	-448	185	1856	-468
209008	-3456	150	-384	179	2688	-578
209088	-2944	135	-320	174	3328	-644
209188	-2368	88	-128	161	3712	-739
209288	-1728	55	-64	154	4096	-781
209388	-896	-55	128	121	4288	-876
209488	64	-116	256	108	4352	-906
209588	960	-247	384	75	4288	-949
209688	1728	-308	512	71	4032	-956
209788	2432	-444	768	22	3584	-944
209888	3072	-507	832	8	2944	-928
209984	3520	-624	896	-23	2304	-870
210088	3840	-679	960	-40	1408	-833
210188	4032	-762	960	-61	768	-740
210288	3968	-789	1024	-68	-192	-700
210388	3840	-819	896	-75	-768	-608
210488	3456	-829	896	-71	-1408	-552
210588	2944	-818	768	-74	-2304	-417
210688	2240	-764	704	-59	-2816	-300
210788	1472	-730	512	-51	-3264	-250
210888	832	-667	384	-29	-3520	-190
210984	384	-640	256	-24	-3584	-174
211084	-64	-590	128	-14	-3584	-140
211184	-384	-573	128	-5	-3584	-129
211292	-448	-577	128	-4	-3584	-137
211384	-448	-581	128	-6	-3584	-134
211492	-384	-585	128	-1	-3584	-137
211592	-320	-590	128	-6	-3584	-139
211692	-320	-580	128	-6	-3648	-140
211792	-384	-581	128	-11	-3520	-135
211892	-384	-580	128	-7	-3584	-134
211984	-384	-583	128	-12	-3584	-137
212092	-448	-580	192	-7	-3712	-138
212192	-320	-578	128	-12	-3584	-135
212284	-384	-585	64	-5	-3648	-136
212392	-384	-578	128	-4	-3584	-143
212488	-448	-575	128	-2	-3584	-123
212588	-448	-570	64	-4	-3520	-129
212688	-512	-573	64	-6	-3584	-129
212788	-448	-575	128	-7	-3584	-133
212884	-576	-578	128	-5	-3648	-132
213008	-448	-572	64	-1	-3520	-133
213088	-448	-568	0	-2	-3648	-130
213188	-512	-562	0	-12	-3584	-127
213288	-448	-564	64	-19	-3584	-130
213388	-448	-558	64	-27	-3584	-133
213488	-448	-558	0	-37	-3520	-127
213588	-512	-553	0	-34	-3584	-124
213688	-512	-553	0	-36	-3584	-131
213788	-640	-554	-128	-43	-3584	-127
213888	-576	-556	64	-45	-3584	-126
213984	-512	-557	-64	-44	-3520	-130
214084	-448	-551	0	-45	-3584	-126
214184	-512	-551	-64	-48	-3584	-125
214292	-704	-551	704	-44	-3968	-124
214392	-576	-551	-64	-42	-3456	-131
214484	-512	-551	0	-47	-3584	-127
214584	-448	-553	64	-49	-3520	-129
214684	-512	-565	0	-48	-3584	-134
214784	-384	-567	64	-48	-3520	-130
214884	-320	-560	64	-48	-3520	-129
215008	-704	-531	64	-78	-3520	-133
215088	-768	-525	-64	-32	-3456	-115
215188	-768	-497	-64	-17	-3392	-102
215288	-1152	-465	-128	-3	-3392	-93
215388	-1600	-399	-384	26	-3328	-81
215488	-1984	-362	-512	43	-3008	-79
215588	-2368	-271	-640	89	-2752	-83
215688	-2880	-207	-960	119	-2176	-102
215788	-3456	-70	-1152	178	-1408	-160
215888	-3776	-17	-1088	196	-512	-206
215984	-3840	77	-1280	217	384	-338
216088	-3776	126	-1216	265	1536	-460
216188	-3456	129	-1088	263	2560	-543
216288	-2752	93	-832	254	3456	-696
216388	-1984	68	-512	242	3904	-741
216488	-1408	17	-320	217	4160	-802
216588	-832	-18	-64	201	4352	-833
216688	-192	-104	64	169	4352	-895
216788	384	-156	320	146	4352	-915
216888	1088	-255	640	92	4224	-947
216984	1600	-303	896	72	3968	-957
217092	2240	-406	1152	20	3584	-952
217192	2688	-503	1280	-25	3136	-924
217292	3200	-562	1408	-53	2752	-899
217392	3520	-658	1664	-100	1792	-836
217484	3712	-689	1728	-113	1216	-807
217584	3776	-764	1792	-152	640	-702
217684	3840	-794	1728	-165	-320	-618
217788	3392	-806	1664	-167	-1344	-539
217888	3008	-807	1472	-169	-1984	-467
218008	2304	-780	1152	-159	-2688	-360
218088	2048	-764	1088	-147	-2944	-325
218188	1408	-713	768	-127	-3328	-257
218288	896	-682	640	-116	-3520	-218
218388	-192	-580	128	-66	-3520	-141
218488	-640	-514	-64	-29	-3520	-113
218588	-1536	-381	-320	29	-3264	-80
218688	-2176	-334	-576	54	-2944	-80
218788	-2688	-245	-832	99	-2496	-93
218888	-3072	-162	-960	136	-1984	-118
218984	-3328	-130	-1088	150	-1664	-129
219088	-3584	-55	-1088	188	-1152	-170
219188	-3712	-30	-1216	203	-576	-196
219288	-3840	39	-1344	232	-128	-266
219388	-3904	72	-1408	249	576	-312
219488	-3776	103	-1280	267	1216	-400
219588	-3648	119	-1280	273	1920	-447
219688	-3264	122	-1152	275	2432	-512
219788	-3136	124	-1024	270	2880	-549
219888	-2816	111	-896	270	3200	-632
219984	-2368	94	-640	269	3712	-685
220092	-1728	55	-448	244	4032	-751
220184	-1280	27	-256	222	4224	-786
220284	-640	-42	-64	194	4352	-854
220392	-128	-120	192	161	4352	-900
220484	448	-165	384	147	4288	-923
220588	1088	-263	640	94	4288	-944
220684	1664	-308	896	69	4032	-951
220784	2304	-437	1088	9	3584	-943
220884	2880	-486	1344	-18	3136	-929
221000	3264	-572	1536	-58	2496	-892
221088	3520	-611	1664	-75	1856	-876
221188	3712	-690	1728	-114	1280	-806
221288	3776	-716	1792	-124	704	-770
221388	3840	-772	1728	-151	0	-682
221488	3584	-804	1664	-163	-768	-616
221588	3264	-806	1600	-175	-1472	-516
221688	3008	-805	1472	-170	-2048	-455
221788	2496	-786	1344	-163	-2496	-394
221888	1856	-734	1024	-142	-3008	-282
221984	1280	-701	768	-109	-3456	-239
222088	640	-638	576	-91	-3520	-182
222188	128	-603	256	-114	-3584	-168
222288	-448	-509	64	-36	-3520	-108
222388	-1152	-464	-192	-7	-3392	-93
222488	-1728	-356	-384	-34	-3136	-131
222588	-2240	-314	-576	65	-2816	-86
222688	-2752	-220	-832	121	-2432	-94
222788	-3136	-185	-960	128	-1920	-105
222888	-3456	-97	-1088	171	-1344	-145
222984	-3648	-56	-1280	199	-832	-178
223088	-3840	13	-1280	221	-192	-242
223188	-3840	72	-1280	257	512	-326
223288	-3776	98	-1344	264	1088	-377
223388	-3648	120	-1216	274	1856	-451
223488	-3456	129	-1152	245	2368	-499
223588	-3008	119	-1024	275	2880	-596
223688	-2688	110	-768	270	3456	-641
223788	-2240	85	-640	253	3776	-697
223888	-1920	70	-576	247	3968	-730
223984	-1472	27	-320	234	4160	-791
224084	-1088	14	-192	223	4288	-803
224192	-768	-17	-64	166	4352	-859
224284	-384	-50	0	195	4352	-859
224384	0	-102	192	171	4352	-896
224488	384	-180	384	132	4288	-929
224588	960	-220	640	111	4224	-938
224688	1472	-332	832	63	4032	-954
224788	2112	-382	1088	37	3712	-950
224888	2560	-449	1216	1	3328	-939
224984	2816	-483	1408	-19	3072	-927
225092	3136	-561	1472	-49	2688	-904
225192	3392	-597	1664	-68	1984	-886
225292	3648	-656	1728	-97	1536	-834
225392	3776	-689	1728	-113	1088	-809
225484	3840	-724	1856	-133	704	-762
225584	3776	-751	1792	-143	128	-729
225684	3648	-790	1728	-166	-512	-631
225784	3520	-796	1664	-167	-1088	-602
225884	3264	-806	1536	-171	-1600	-535
226000	3072	-802	1536	-205	-1856	-456
226088	2816	-796	1408	-169	-2304	-428
226188	2368	-779	1216	-161	-2624	-367
226288	2048	-769	1152	-154	-2816	-349
226388	1664	-733	896	-143	-3200	-280
226488	1216	-707	768	-127	-3328	-245
226588	768	-662	576	-104	-3520	-203
226688	448	-645	448	-100	-3584	-186
226788	128	-602	320	-81	-3584	-152
226888	-192	-569	128	-61	-3520	-134
226984	-768	-483	-64	-17	-3520	-104
227092	-1472	-393	-320	22	-3264	-82
227184	-1920	-347	-448	48	-3008	-79
227292	-2432	-267	-704	89	-2688	-87
227392	-2752	-227	-896	103	-2304	-95
227484	-3072	-154	-960	133	-1984	-117
227584	-3328	-127	-1088	155	-1600	-132
227684	-3584	-50	-1216	192	-1088	-181
227784	-3776	-23	-1280	206	-576	-202
227888	-3904	17	-1280	224	-128	-238
228008	-3840	56	-1344	164	256	-337
228088	-3840	62	-1280	246	576	-301
228188	-3904	81	-1344	255	960	-335
228288	-3776	105	-1216	265	1472	-409
228388	-3520	115	-1216	270	1984	-435
228488	-3392	127	-1152	277	2304	-500
228588	-3200	123	-1024	273	2752	-564
228688	-2880	115	-960	273	3072	-595
228788	-2560	89	-768	260	3456	-689
228888	-1984	64	-576	248	3904	-736
228984	-1344	-2	-320	217	4160	-815
229092	-768	-28	-64	202	4288	-845
229192	-192	-81	64	182	4352	-882
229284	64	-115	256	162	4416	-899
229384	640	-223	512	113	4288	-937
229492	1408	-274	768	88	4032	-948
229592	2048	-366	1024	44	3840	-952
229692	2496	-463	1216	-4	3456	-939
229792	2880	-497	1408	-22	2944	-928
229892	3136	-577	1536	-59	2560	-892
229984	3456	-629	1664	-85	1984	-858
230088	3648	-704	1728	-117	1216	-791
230188	3776	-732	1792	-135	640	-759
230288	3776	-778	1792	-158	-64	-662
230388	3584	-793	1728	-169	-768	-603
230488	3264	-805	1600	-173	-1664	-496
230588	2816	-798	1408	-170	-2176	-445
230688	2432	-775	1216	-164	-2624	-363
230788	1984	-762	1024	-152	-3008	-332
230888	1536	-734	960	-139	-3200	-288
230984	1344	-719	768	-172	-3328	-291
231084	1024	-673	704	-117	-3392	-209
231184	192	-632	192	-92	-3520	-176
231284	-192	-548	128	-51	-3584	-130
231384	-704	-465	-64	-13	-3456	-95
231488	-1472	-422	-320	9	-3264	-87
231588	-1920	-327	-576	58	-3008	-83
231688	-2496	-275	-768	82	-2688	-84
231788	-2944	-179	-896	125	-2240	-107
231888	-3200	-132	-1024	150	-1664	-129
231984	-3712	-31	-1344	202	-896	-195
232088	-3776	4	-1344	220	-192	-232
232188	-3840	79	-1408	253	576	-328
232288	-3776	93	-1280	258	1344	-369
232388	-3584	121	-1216	276	1792	-456
232488	-3328	124	-1152	279	2560	-515
232588	-2880	114	-960	268	3200	-612
232688	-2496	89	-768	265	3584	-676
232788	-2176	80	-640	258	3776	-714
232888	-1728	33	-448	235	4096	-779
232984	-1088	-7	-256	208	4288	-824
233084	-320	-108	128	166	4352	-894
233184	384	-154	320	146	4352	-923
233284	960	-242	640	99	4224	-942
233384	1600	-301	896	72	4032	-951
233492	2240	-424	1152	15	3584	-950
233592	2816	-459	1344	-4	3200	-936
233692	3072	-537	1472	-42	2688	-908
233792	3328	-631	1664	-84	2176	-856
233892	3648	-666	1664	-102	1408	-832
233988	3776	-726	1728	-217	896	-783
234092	3840	-763	1792	-152	320	-702
234192	3648	-802	1728	-167	-640	-594
234292	3328	-802	1600	-172	-1408	-552
234392	3072	-800	1536	-176	-1856	-480
234484	2944	-796	1472	-170	-2112	-447
234584	2368	-765	1216	-157	-2688	-347
234684	1792	-753	1024	-150	-3072	-316
234784	1472	-711	896	-128	-3264	-252
234884	1024	-693	640	-119	-3392	-227
235008	576	-651	512	-103	-3520	-191
235088	320	-633	384	-93	-3584	-177
235188	64	-612	256	-83	-3648	-159
235288	-64	-602	256	-78	-3584	-153
235388	-128	-587	128	-70	-3584	-149
235488	-320	-574	128	-65	-3584	-137
235588	-256	-572	128	-62	-3520	-134
235688	-384	-567	128	-59	-3584	-134
235788	-320	-558	64	-56	-3456	-135
235888	-576	-552	64	-59	-3584	-126
235984	-512	-556	0	-37	-3584	-150
236092	-512	-555	128	-54	-3584	-133
236184	-512	-559	0	-56	-3520	-129
236284	-448	-558	128	-59	-3584	-126
236392	-448	-563	64	-52	-3520	-130
236488	-576	-547	0	-47	-3584	-125
236588	-576	-545	0	-49	-3520	-121
236688	-576	-539	64	-45	-3584	-110
236788	-576	-523	-192	-35	-3392	-120
236888	-832	-527	-128	-38	-3456	-116
237008	-704	-528	-64	-32	-3456	-116
237088	-768	-534	-128	-47	-3456	-123
237188	-640	-531	-128	-55	-3520	-120
237288	-640	-530	-128	-65	-3520	-120
237388	-704	-533	-128	-71	-3520	-120
237488	-640	-532	-64	-70	-3520	-123
237588	-512	-532	-64	-76	-3520	-119
237688	-512	-532	-64	-78	-3584	-120
237788	-512	-531	-64	-77	-3520	-122
237888	-576	-526	-64	-79	-3584	-119
237984	-640	-528	-64	-116	-3456	-117
238088	-704	-527	-128	-79	-3584	-118
238188	-1280	-523	768	-103	-4032	-144
238288	-576	-527	-128	-83	-3520	-118
238388	-576	-525	-64	-75	-3520	-118
238488	-576	-526	-64	-76	-3520	-125
238588	-576	-528	-64	-80	-3520	-120
238688	-576	-524	-64	-83	-3520	-121
238788	-512	-525	-64	-78	-3520	-118
238888	-640	-505	0	-62	-3584	-114
238984	-832	-497	-320	-56	-3456	-113
239092	-1024	-461	-384	-37	-3456	-96
239192	-1280	-439	-512	-14	-3328	-87
239292	-1664	-368	-704	30	-3136	-80
239392	-2048	-295	-896	76	-2944	-81
239484	-2368	-236	-1152	124	-2496	-94
239584	-2880	-188	-1472	158	-1856	-109
239684	-3072	-121	-1728	206	-1408	-150
239788	-3328	-1	-1792	283	-704	-251
239884	-3520	38	-1984	313	512	-325
240000	-3392	71	-1856	315	1280	-423
240088	-3264	80	-1856	347	1984	-444
240188	-3072	81	-1728	344	2432	-534
240288	-2752	80	-1472	347	2944	-583
240388	-2240	52	-1216	329	3584	-693
240488	-1728	22	-832	307	3968	-744
240588	-1024	-55	-384	257	4288	-838
240688	-192	-97	64	225	4416	-880
240788	512	-209	512	148	4352	-934
240888	1344	-384	1088	25	4032	-950
240984	2240	-462	1664	-27	3456	-934
241088	2880	-582	1984	-110	2560	-881
241188	3264	-620	2240	-139	1728	-846
241288	3392	-716	2432	-202	832	-731
241388	3328	-745	2368	-223	-128	-676
241488	3264	-760	2304	-238	-640	-603
241588	3072	-768	2240	-244	-1280	-554
241688	2944	-769	2112	-247	-1792	-487
241788	2560	-767	1984	-243	-2176	-444
241888	2112	-741	1600	-229	-2688	-353
241984	1600	-713	1408	-252	-3264	-327
242088	1152	-671	960	-178	-3392	-230
242188	640	-644	704	-163	-3520	-201
242288	192	-599	384	-136	-3520	-167
242388	-64	-543	256	-93	-3648	-128
242488	-576	-509	-64	-64	-3584	-110
242588	-1152	-404	-384	3	-3264	-84
242688	-1728	-359	-768	36	-3072	-80
242788	-2176	-282	-1088	96	-2752	-85
242888	-2560	-242	-1280	120	-2368	-92
242984	-2752	-179	-1536	167	-1984	-114
243084	-3008	-141	-1600	185	-1536	-135
243184	-3264	-83	-1792	234	-1024	-175
243284	-3456	-49	-1920	258	-512	-208
243384	-3456	-3	-1856	288	0	-252
243488	-3520	24	-1984	266	384	-304
243588	-3520	42	-1920	320	832	-330
243688	-3456	69	-1920	341	1280	-406
243788	-3328	76	-1856	341	1856	-437
243888	-3200	80	-1792	350	2240	-486
243984	-2944	83	-1664	353	2496	-523
244092	-2688	80	-1536	349	2944	-599
244192	-2368	70	-1216	338	3456	-633
244284	-2048	42	-1024	325	3776	-703
244392	-1728	34	-832	319	3968	-734
244484	-1344	6	-704	299	4096	-792
244584	-1152	-17	-384	280	4224	-802
244688	-704	-60	-192	215	4352	-866
244788	-384	-77	0	242	4416	-857
244884	-64	-123	128	212	4416	-889
245008	384	-176	512	171	4352	-920
245088	576	-209	576	155	4288	-929
245188	1024	-271	896	106	3904	-951
245288	1408	-291	1152	96	4032	-948
245388	1664	-348	1280	56	3904	-950
245488	2048	-388	1472	22	3648	-952
245588	2432	-475	1728	-34	3200	-929
245688	2752	-512	2048	-65	2816	-930
245788	3072	-596	2112	-118	2304	-870
245888	3328	-629	2176	-142	1664	-845
245984	3392	-695	2368	-194	832	-762
246084	3456	-715	2432	-209	192	-726
246192	3392	-750	2432	-232	-192	-645
246392	3008	-770	2048	-247	-1664	-510
246488	2688	-759	1920	-248	-2048	-415
246588	2176	-751	1728	-233	-2624	-366
246688	1664	-702	1280	-204	-3072	-287
246788	1216	-680	1024	-187	-3328	-245
246888	640	-630	768	-155	-3456	-187
247008	128	-583	320	-121	-3520	-157
247088	-128	-545	256	-99	-3584	-130
247188	-576	-506	0	-69	-3520	-109
247288	-1152	-420	-384	-12	-3328	-88
247388	-1664	-369	-832	28	-3136	-77
247488	-2240	-262	-1088	103	-2624	-85
247588	-2688	-207	-1408	141	-2112	-101
247688	-3200	-104	-1792	177	-1280	-200
247788	-3328	-51	-1856	252	-832	-199
247888	-3456	-25	-1920	273	-320	-230
247984	-3584	23	-1984	221	128	-313
248092	-3520	39	-1984	319	832	-322
248184	-3392	68	-1920	338	1152	-401
248284	-3328	76	-1920	344	1792	-441
248392	-3136	81	-1728	352	2368	-511
248488	-2944	81	-1600	354	2752	-547
248588	-2624	79	-1408	348	3136	-609
248688	-2304	67	-1152	339	3520	-652
248788	-1856	20	-896	308	3840	-746
248888	-1152	-12	-512	286	4288	-804
249000	-448	-86	-64	232	4352	-864
249088	64	-127	192	203	4416	-895
249188	704	-217	704	105	4288	-955
249288	1216	-318	960	74	4160	-953
249388	1856	-372	1408	32	3840	-949
249488	2432	-489	1728	-47	3200	-924
249588	2816	-542	2048	-86	2560	-909
249688	3264	-662	2368	-174	1728	-805
249788	3456	-702	2432	-199	640	-748
249888	3392	-743	2368	-229	-64	-667
249984	3200	-760	2304	-241	-768	-608
250092	3008	-769	2112	-249	-1536	-486
250184	2432	-759	1856	-243	-2304	-420
250284	1792	-704	1344	-207	-2944	-285
250384	1024	-665	896	-182	-3392	-229
250488	256	-587	448	-127	-3584	-156
250588	-256	-527	64	-88	-3520	-124
250688	-576	-504	-64	-74	-3520	-103
250788	-896	-453	-192	-26	-3392	-91
250888	-1280	-422	-576	-6	-3200	-89
250984	-1664	-349	-704	40	-3072	-79
251092	-2048	-316	-960	59	-2752	-78
251192	-2496	-237	-1216	121	-2432	-93
251292	-2816	-188	-1536	158	-1984	-114
251384	-3136	-104	-1728	212	-1408	-155
251492	-3392	-59	-1856	244	-640	-190
251592	-3520	-7	-1920	291	-128	-257
251692	-3584	10	-1984	297	384	-273
251792	-3520	54	-1984	324	896	-349
251892	-3456	75	-1920	346	1600	-426
251984	-3264	80	-1792	349	1984	-453
252088	-3136	82	-1728	350	2368	-495
252188	-3008	86	-1600	353	2624	-535
252288	-2624	66	-1408	343	3136	-644
252388	-2112	49	-1088	329	3712	-696
252488	-1600	4	-704	295	4096	-776
252588	-1088	-21	-448	280	4288	-803
252688	-576	-87	-128	236	4352	-871
252788	0	-135	192	204	4416	-902
252888	704	-226	704	140	4288	-936
252984	1216	-268	960	76	4096	-969
253088	1664	-356	1344	47	3904	-954
253188	2112	-398	1600	21	3520	-949
253288	2560	-479	1856	-41	3072	-929
253388	2880	-566	2112	-104	2624	-891
253488	3072	-581	2176	-116	2048	-875
253588	3264	-622	2304	-143	1856	-839
253688	3328	-661	2368	-169	1280	-806
253788	3392	-714	2368	-209	512	-726
253888	3392	-734	2432	-222	-64	-681
253984	3264	-766	2368	-243	-704	-588
254092	3008	-767	2176	-276	-1472	-530
254184	2624	-759	1920	-247	-2112	-415
254284	2048	-745	1664	-239	-2688	-370
254392	1600	-714	1344	-213	-3072	-301
254484	1280	-699	1088	-203	-3264	-277
254584	1088	-667	960	-185	-3328	-237
254684	832	-662	832	-175	-3392	-220
254784	448	-627	640	-154	-3520	-190
254884	256	-593	384	-140	-3584	-165
255000	-64	-591	320	-129	-3648	-158
255088	-64	-568	192	-116	-3584	-151
255188	-192	-568	256	-142	-3712	-143
255288	-192	-566	128	-114	-3584	-143
255388	-192	-570	128	-113	-3584	-142
255488	-192	-557	128	-150	-3648	-156
255588	-192	-555	128	-102	-3648	-135
255688	-256	-556	0	-100	-3520	-137
255788	-256	-552	128	-104	-3584	-134
255888	-320	-552	64	-98	-3584	-134
255984	-320	-550	64	-100	-3648	-134
256084	-320	-550	128	-97	-3584	-135
256184	-384	-546	64	-98	-3584	-135
256284	-384	-539	128	-96	-3584	-127
256384	-448	-535	0	-104	-3520	-129
256492	-448	-533	-64	-111	-3584	-127
256592	-384	-524	0	-122	-3584	-127
256692	-448	-525	0	-125	-3584	-129
256792	-448	-519	0	-125	-3520	-133
256884	-512	-514	-128	-131	-3584	-129
257008	-448	-509	0	-133	-3584	-124
257088	-384	-513	0	-130	-3584	-125
257188	-384	-515	0	-132	-3648	-127
257288	-384	-514	64	-136	-3520	-128
257388	-448	-520	0	-134	-3456	-129
257488	-384	-514	0	-133	-3584	-134
257588	-448	-511	0	-130	-3520	-125
257688	-384	-511	0	-131	-3584	-125
257788	-384	-513	-64	-132	-3584	-129
257888	-448	-515	0	-131	-3520	-128
257984	-448	-505	-64	-124	-3520	-139
258084	-448	-503	-64	-120	-3520	-119
258184	-576	-487	-128	-109	-3584	-112
258292	-704	-457	-320	-82	-3456	-101
258384	-896	-446	-448	-70	-3392	-94
258484	-1216	-389	-704	-88	-3328	-130
258584	-1600	-360	-1024	24	-3072	-85
258684	-1920	-276	-1408	109	-2688	-99
258792	-2304	-195	-1856	194	-2240	-119
258884	-2560	-150	-2112	239	-1600	-145
259000	-2880	-66	-2432	324	-640	-229
259088	-3008	-39	-2624	349	64	-268
259188	-3008	-7	-2560	392	704	-344
259288	-2944	4	-2496	405	1280	-391
259388	-2816	23	-2432	423	1984	-485
259488	-2560	24	-2176	421	2560	-517
259588	-2304	14	-1984	420	2944	-598
259688	-1984	4	-1792	411	3328	-632
259788	-1728	-20	-1344	384	3776	-721
259888	-1216	-43	-960	363	4032	-765
259984	-704	-105	-448	310	4288	-842
260088	-192	-126	-128	283	4416	-864
260188	128	-191	320	138	4416	-937
260288	768	-294	896	115	4224	-949
260388	1408	-352	1472	64	3904	-953
260488	1856	-431	1984	-23	3520	-939
260588	2176	-462	2240	-51	3136	-930
260688	2368	-506	2496	-93	2816	-909
260788	2560	-521	2688	-114	2496	-897
260888	2688	-571	2752	-167	2048	-859
260984	2752	-596	2944	-196	1536	-832
261092	2880	-666	3200	-270	640	-737
261192	2240	-688	2688	-291	192	-678
261292	2624	-710	2752	-313	-704	-582
261384	2432	-714	2688	-325	-1600	-516
261488	2112	-703	2304	-313	-2240	-406
261588	1728	-672	1984	-287	-2752	-321
261688	1216	-652	1536	-266	-3136	-275
261788	768	-592	1088	-213	-3456	-190
261888	128	-552	640	-172	-3712	-157
261984	-448	-470	-64	-90	-3456	-108
262092	-960	-430	-512	-49	-3328	-90
262192	-1408	-358	-896	26	-3200	-78
262284	-1792	-328	-1280	62	-2880	-80
262392	-2112	-247	-1664	141	-2432	-95
